  210  1080.494  92550.242 0.4065E+08   X  0  6 P   B  3  7 P
  211  1071.499  93327.164 0.6246E+08   X  0  6 P   B  4  5 P
  212  1066.907  93728.891 0.5413E+08   X  0  6 P   B  4  7 P
  213  1058.320  94489.414 0.7407E+08   X  0  6 P   B  5  5 P
  214  1053.999  94876.758 0.6416E+08   X  0  6 P   B  5  7 P
  215  1045.809  95619.789 0.8073E+08   X  0  6 P   B  6  5 P
  216  1041.725  95994.602 0.6989E+08   X  0  6 P   B  6  7 P
  217  1033.925  96718.844 0.8259E+08   X  0  6 P   B  7  5 P
  218  1030.081  97079.789 0.7146E+08   X  0  6 P   B  7  7 P
  219  1022.588  97791.133 0.8058E+08   X  0  6 P   B  8  5 P
  220  1011.877  98826.242 0.7575E+08   X  0  6 P   B  9  5 P
  221  1001.632  99837.109 0.6916E+08   X  0  6 P   B 10  5 P
  222   991.917 100814.859 0.6173E+08   X  0  6 P   B 11  5 P
  223   988.856 101126.930 0.5330E+08   X  0  6 P   B 11  7 P
  224   973.836 102686.648 0.4681E+08   X  0  6 P   B 13  5 P
  225  1024.734  97586.305 0.3147E+08   X  0  6 P   C  0  5 P
  226  1021.208  97923.234 0.6996E+08   X  0  6 P   C  0  6 P
  227  1001.562  99844.094 0.5158E+08   X  0  6 P   C  1  5 P
  228   998.335 100166.789 0.1146E+09   X  0  6 P   C  1  6 P
  229   978.206 102228.008 0.1168E+09   X  0  6 P   C  2  6 P
  230  1138.872  87806.203 0.3855E+07   X  0  7 O   B  0  6 O
  231  1131.980  88340.758 0.3431E+07   X  0  7 O   B  0  8 O
  232  1122.496  89087.141 0.1380E+08   X  0  7 O   B  1  6 O
  233  1116.087  89598.734 0.1227E+08   X  0  7 O   B  1  8 O
  234  1106.973  90336.461 0.2873E+08   X  0  7 O   B  2  6 O
  235  1100.984  90827.859 0.2552E+08   X  0  7 O   B  2  8 O
  236  1092.246  91554.484 0.4541E+08   X  0  7 O   B  3  6 O
  237  1086.632  92027.445 0.4030E+08   X  0  7 O   B  3  8 O
  238  1078.269  92741.234 0.6051E+08   X  0  7 O   B  4  6 O
  239  1072.995  93197.109 0.5366E+08   X  0  7 O   B  4  8 O
  240  1065.000  93896.750 0.7176E+08   X  0  7 O   B  5  6 O
  241  1060.034  94336.633 0.6360E+08   X  0  7 O   B  5  8 O
  242  1052.403  95020.648 0.7821E+08   X  0  7 O   B  6  6 O
  243  1047.708  95446.398 0.6927E+08   X  0  7 O   B  6  8 O
  244  1040.437  96113.461 0.8001E+08   X  0  7 O   B  7  6 O
  245  1036.000  96525.078 0.7083E+08   X  0  7 O   B  7  8 O
  246  1018.229  98209.734 0.7339E+08   X  0  7 O   B  9  6 O
  247  1008.125  99194.070 0.6696E+08   X  0  7 O   B 10  6 O
  248   998.091 100191.289 0.5981E+08   X  0  7 O   B 11  6 O
  249  1025.096  97551.852 0.6917E+08   X  0  7 O   C  0  7 O
  250  1002.261  99774.383 0.1132E+09   X  0  7 O   C  1  7 O
  251   981.692 101864.898 0.1155E+09   X  0  7 O   C  2  7 O
  252  1146.880  87193.055 0.3739E+07   X  0  8 P   B  0  7 P
  253  1130.416  88462.984 0.1338E+08   X  0  8 P   B  1  7 P
  254  1114.796  89702.531 0.2786E+08   X  0  8 P   B  2  7 P
  255  1099.967  90911.789 0.4403E+08   X  0  8 P   B  3  7 P
  256  1085.889  92090.438 0.5868E+08   X  0  8 P   B  4  7 P
  257  1072.521  93238.305 0.6959E+08   X  0  8 P   B  5  7 P
  258  1059.814  94356.148 0.7585E+08   X  0  8 P   B  6  7 P
  259  1047.764  95441.336 0.7760E+08   X  0  8 P   B  7  7 P
  260  1005.142  99488.477 0.5800E+08   X  0  8 P   B 11  7 P
  261  1161.694  86081.211 0.2118E+08   X  1  0 P   B  0  1 P
  262  1144.196  87397.617 0.5264E+08   X  1  0 P   B  1  1 P
  263  1127.682  88677.461 0.7399E+08   X  1  0 P   B  2  1 P
  264  1112.066  89922.711 0.7599E+08   X  1  0 P   B  3  1 P
  265  1097.280  91134.469 0.6224E+08   X  1  0 P   B  4  1 P
  266  1083.268  92313.242 0.4172E+08   X  1  0 P   B  5  1 P
  267  1069.985  93459.219 0.2238E+08   X  1  0 P   B  6  1 P
  268  1057.378  94573.570 0.8659E+07   X  1  0 P   B  7  1 P
  269  1045.406  95656.656 0.1577E+07   X  1  0 P   B  8  1 P
  270  1034.039  96708.117 0.5680E+05   X  1  0 P   B  9  1 P
  271  1023.227  97730.016 0.2237E+07   X  1  0 P   B 10  1 P
  272  1012.957  98720.852 0.6288E+07   X  1  0 P   B 11  1 P
  273  1003.178  99683.242 0.1080E+08   X  1  0 P   B 12  1 P
  274   993.890 100614.781 0.1486E+08   X  1  0 P   B 13  1 P
  275  1052.732  94990.930 0.1221E+09   X  1  0 P   C  0  1 P
  276  1027.786  97296.500 0.5595E+08   X  1  0 P   C  1  1 P
  277  1005.352  99467.688 0.5275E+07   X  1  0 P   C  2  1 P
  278   985.225 101499.703 0.3020E+07   X  1  0 P   C  3  1 P
  279  1163.743  85929.648 0.5312E+08   X  1  1 O   B  0  0 O
  280  1162.170  86045.945 0.2134E+08   X  1  1 O   B  0  2 O
  281  1146.157  87248.055 0.1341E+09   X  1  1 O   B  1  0 O
  282  1144.708  87358.500 0.5383E+08   X  1  1 O   B  1  2 O
  283  1129.567  88529.484 0.1912E+09   X  1  1 O   B  2  0 O
  284  1128.221  88635.094 0.7677E+08   X  1  1 O   B  2  2 O
  285  1113.880  89776.258 0.1992E+09   X  1  1 O   B  3  0 O
  286  1112.626  89877.477 0.7995E+08   X  1  1 O   B  3  2 O
  287  1099.031  90989.234 0.1654E+09   X  1  1 O   B  4  0 O
  288  1097.857  91086.539 0.6636E+08   X  1  1 O   B  4  2 O
  289  1084.960  92169.258 0.1123E+09   X  1  1 O   B  5  0 O
  290  1083.860  92262.867 0.4505E+08   X  1  1 O   B  5  2 O
  291  1071.618  93316.820 0.6099E+08   X  1  1 O   B  6  0 O
  292  1070.588  93406.625 0.2447E+08   X  1  1 O   B  6  2 O
  293  1058.962  94432.078 0.2388E+08   X  1  1 O   B  7  0 O
  294  1057.993  94518.609 0.9580E+07   X  1  1 O   B  7  2 O
  295  1046.943  95516.156 0.4401E+07   X  1  1 O   B  8  0 O
  296  1046.025  95600.039 0.1765E+07   X  1  1 O   B  8  2 O
  297  1035.532  96568.703 0.1602E+06   X  1  1 O   B  9  0 O
  298  1034.669  96649.273 0.6426E+05   X  1  1 O   B  9  2 O
  299  1024.684  97591.055 0.6377E+07   X  1  1 O   B 10  0 O
  300  1023.857  97669.891 0.2557E+07   X  1  1 O   B 10  2 O
  301  1014.365  98583.891 0.1811E+08   X  1  1 O   B 11  0 O
  302  1013.600  98658.266 0.7260E+07   X  1  1 O   B 11  2 O
  303  1004.564  99545.641 0.3140E+08   X  1  1 O   B 12  0 O
  304  1003.801  99621.297 0.1259E+08   X  1  1 O   B 12  2 O
  305   995.233 100479.008 0.4362E+08   X  1  1 O   B 13  0 O
  306   994.537 100549.289 0.1748E+08   X  1  1 O   B 13  2 O
  307   986.343 101384.617 0.5334E+08   X  1  1 O   B 14  0 O
  308   977.894 102260.547 0.6004E+08   X  1  1 O   B 15  0 O
  309  1053.994  94877.195 0.1825E+09   X  1  1 O   C  0  1 O
  310  1052.607  95002.180 0.1099E+09   X  1  1 O   C  0  2 O
  311  1028.990  97182.703 0.8363E+08   X  1  1 O   C  1  1 O
  312  1027.735  97301.336 0.5036E+08   X  1  1 O   C  1  2 O
  313  1006.499  99354.250 0.7885E+07   X  1  1 O   C  2  1 O
  314  1005.381  99464.797 0.4747E+07   X  1  1 O   C  2  2 O
  315   986.247 101394.500 0.4517E+07   X  1  1 O   C  3  1 O
  316   985.123 101510.148 0.2719E+07   X  1  1 O   C  3  2 O
  317  1166.255  85744.562 0.3519E+08   X  1  2 P   B  0  1 P
  318  1163.644  85936.922 0.2277E+08   X  1  2 P   B  0  3 P
  319  1148.620  87060.969 0.8880E+08   X  1  2 P   B  1  1 P
  320  1146.213  87243.859 0.5745E+08   X  1  2 P   B  1  3 P
  321  1131.980  88340.812 0.1267E+09   X  1  2 P   B  2  1 P
  322  1129.743  88515.680 0.8192E+08   X  1  2 P   B  2  3 P
  323  1116.245  89586.062 0.1320E+09   X  1  2 P   B  3  1 P
  324  1114.159  89753.805 0.8530E+08   X  1  2 P   B  3  3 P
  325  1101.348  90797.820 0.1095E+09   X  1  2 P   B  4  1 P
  326  1099.397  90958.969 0.7080E+08   X  1  2 P   B  4  3 P
  327  1087.233  91976.594 0.7439E+08   X  1  2 P   B  5  1 P
  328  1085.403  92131.711 0.4806E+08   X  1  2 P   B  5  3 P
  329  1073.854  93122.570 0.4041E+08   X  1  2 P   B  6  1 P
  330  1072.133  93272.031 0.2610E+08   X  1  2 P   B  6  3 P
  331  1061.155  94236.922 0.1582E+08   X  1  2 P   B  7  1 P
  332  1059.537  94380.820 0.1022E+08   X  1  2 P   B  7  3 P
  333  1049.098  95320.008 0.2916E+07   X  1  2 P   B  8  1 P
  334  1047.565  95459.453 0.1883E+07   X  1  2 P   B  8  3 P
  335  1037.651  96371.469 0.1062E+06   X  1  2 P   B  9  1 P
  336  1036.210  96505.555 0.6854E+05   X  1  2 P   B  9  3 P
  337  1026.764  97393.367 0.4226E+07   X  1  2 P   B 10  1 P
  338  1025.383  97524.578 0.2727E+07   X  1  2 P   B 10  3 P
  339  1016.423  98384.203 0.1200E+08   X  1  2 P   B 11  1 P
  340  1015.135  98509.109 0.7744E+07   X  1  2 P   B 11  3 P
  341  1006.577  99346.594 0.2081E+08   X  1  2 P   B 12  1 P
  342  1005.244  99478.289 0.1343E+08   X  1  2 P   B 12  3 P
  343   997.226 100278.133 0.2890E+08   X  1  2 P   B 13  1 P
  344   996.063 100395.258 0.1865E+08   X  1  2 P   B 13  3 P
  345  1056.476  94654.281 0.6041E+08   X  1  2 P   C  0  1 P
  346  1055.135  94774.617 0.1819E+09   X  1  2 P   C  0  2 P
  347  1053.050  94962.219 0.1046E+09   X  1  2 P   C  0  3 P
  348  1031.355  96959.852 0.2769E+08   X  1  2 P   C  1  1 P
  349  1030.143  97073.859 0.8335E+08   X  1  2 P   C  1  2 P
  350  1028.262  97251.453 0.4789E+08   X  1  2 P   C  1  3 P
  351  1008.766  99131.039 0.2611E+07   X  1  2 P   C  2  1 P
  352  1007.665  99239.289 0.7858E+07   X  1  2 P   C  2  2 P
  353  1006.054  99398.219 0.4512E+07   X  1  2 P   C  2  3 P
  354   988.503 101163.055 0.1495E+07   X  1  2 P   C  3  1 P
  355   987.389 101277.211 0.4501E+07   X  1  2 P   C  3  2 P
  356  1169.751  85488.297 0.3139E+08   X  1  3 O   B  0  2 O
  357  1166.112  85755.039 0.2347E+08   X  1  3 O   B  0  4 O
  358  1152.062  86800.852 0.7921E+08   X  1  3 O   B  1  2 O
  359  1148.703  87054.727 0.5919E+08   X  1  3 O   B  1  4 O
  360  1135.365  88077.445 0.1130E+09   X  1  3 O   B  2  2 O
  361  1132.242  88320.320 0.8439E+08   X  1  3 O   B  2  4 O
